Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover	,Pressure (millibars),day,month,year,hour,minute,second,Precip Type_snow
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,30,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,31,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,32,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.68,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.68,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.68,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.68,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,33,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,34,0 
31.38 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,34,0 
31.38 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.69,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.69,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,34,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,34,0 
31.38 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,34,0 
31.38 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,34,0 
31.38 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.69,25,8,2023,12,4,34,0 
31.38 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.69,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.03 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,35,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,36,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,37,0 
31.36 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.66,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.65,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,37,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.67,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,38,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.59,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.59,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.64,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.60,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,39,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.36 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.63,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,40,0 
31.36 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,40,0 
31.36 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.60,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.60,25,8,2023,12,4,40,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,41,0 
31.36 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,41,0 
31.36 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.61,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.59,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.62,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.60,25,8,2023,12,4,41,0 
31.37 ,29.00 ,0.13 ,0.02 ,0 ,16.00 ,0.03 ,940.60,25,8,2023,12,4,41,0 
